date,dealer_id,zone,dealer_type,variant_id,promotion_flag,festive_flag,units_sold,booking_to_delivery_days,model,fuel_type
2025-08-18,DLR011,West,B,LXI,0,0,2,12,Baleno,CNG
2025-08-18,DLR011,West,B,MT,0,0,0,8,Baleno,CNG
2025-08-18,DLR011,West,B,Sigma,0,0,2,6,Baleno,Petrol
2025-08-18,DLR011,West,B,VXI,0,0,0,4,Baleno,CNG
2025-08-18,DLR011,West,B,ZXI,0,0,1,20,Dzire,Petrol
2025-08-18,DLR012,West,A,AGS,0,0,1,23,Brezza,Petrol
2025-08-18,DLR012,West,A,AT,0,0,1,22,Jimny,Petrol
2025-08-18,DLR012,West,A,Alpha,0,0,2,19,Brezza,CNG
2025-08-18,DLR012,West,A,Delta,0,0,1,10,Swift,Diesel
2025-08-18,DLR012,West,A,LXI,0,0,1,21,XL6,Petrol
2025-08-18,DLR012,West,A,MT,0,0,1,22,Swift,Petrol
2025-08-18,DLR012,West,A,Sigma,0,0,3,18,Baleno,Petrol
2025-08-18,DLR012,West,A,VXI,0,0,1,30,Fronx,Petrol
2025-08-18,DLR012,West,A,ZXI,0,0,0,8,Baleno,CNG
2025-08-18,DLR013,West,B,AGS,0,0,0,7,Baleno,CNG
2025-08-18,DLR013,West,B,AT,0,0,0,4,Baleno,CNG
2025-08-18,DLR013,West,B,Alpha,0,0,0,6,Baleno,CNG
2025-08-18,DLR013,West,B,Delta,0,0,0,9,Baleno,CNG
2025-08-18,DLR013,West,B,LXI,0,0,1,9,Eeco,CNG
2025-08-18,DLR013,West,B,MT,0,0,0,5,Baleno,CNG
2025-08-18,DLR013,West,B,Sigma,0,0,1,19,Baleno,Diesel
2025-08-18,DLR013,West,B,VXI,0,0,1,8,Baleno,Diesel
2025-08-18,DLR013,West,B,ZXI,0,0,0,8,Baleno,CNG
2025-08-18,DLR014,North,A,AGS,0,0,0,8,Baleno,CNG
2025-08-18,DLR014,North,A,AT,0,0,0,11,Baleno,CNG
2025-08-18,DLR014,North,A,Alpha,0,0,1,4,Swift,Petrol
2025-08-18,DLR014,North,A,Delta,0,0,2,14,Brezza,Diesel
2025-08-18,DLR014,North,A,LXI,0,0,5,9,Baleno,Petrol
2025-08-18,DLR014,North,A,MT,0,0,2,24,Eeco,CNG
2025-08-18,DLR014,North,A,Sigma,0,0,0,12,Baleno,CNG
2025-08-18,DLR014,North,A,VXI,0,0,3,6,Baleno,Petrol
2025-08-18,DLR014,North,A,ZXI,0,0,4,9,Baleno,Petrol
2025-08-18,DLR015,North,C,AGS,0,0,2,10,Eeco,CNG
2025-08-18,DLR015,North,C,AT,0,0,0,13,Baleno,Diesel
2025-08-18,DLR015,North,C,Alpha,0,0,0,9,Baleno,CNG
2025-08-18,DLR015,North,C,Delta,0,0,0,14,Baleno,CNG
2025-08-18,DLR015,North,C,LXI,0,0,2,15,Dzire,CNG
2025-08-18,DLR015,North,C,MT,0,0,0,7,Baleno,CNG
2025-08-18,DLR015,North,C,Sigma,0,0,1,19,Jimny,CNG
2025-08-18,DLR015,North,C,VXI,0,0,0,9,Baleno,CNG
2025-08-18,DLR015,North,C,ZXI,0,0,1,13,WagonR,Petrol
2025-08-18,DLR016,North,A,AGS,0,0,0,10,Baleno,Diesel
2025-08-18,DLR016,North,A,AT,0,0,4,17,Dzire,Petrol
2025-08-18,DLR016,North,A,Alpha,0,0,1,10,Eeco,Petrol
2025-08-18,DLR016,North,A,Delta,0,0,1,19,Dzire,Petrol
2025-08-18,DLR016,North,A,LXI,0,0,2,23,Fronx,Petrol
2025-08-18,DLR016,North,A,MT,0,0,6,23,Swift,Petrol
2025-08-18,DLR016,North,A,Sigma,0,0,1,9,WagonR,Petrol
2025-08-18,DLR016,North,A,VXI,0,0,7,14,Jimny,Diesel
2025-08-18,DLR016,North,A,ZXI,0,0,1,16,Fronx,Petrol
2025-08-18,DLR017,North,A,AGS,0,0,1,12,Eeco,CNG
2025-08-18,DLR017,North,A,AT,0,0,1,27,Jimny,Petrol
2025-08-18,DLR017,North,A,Alpha,0,0,1,11,Swift,CNG
2025-08-18,DLR017,North,A,Delta,0,0,2,16,Eeco,CNG
2025-08-18,DLR017,North,A,LXI,0,0,2,10,WagonR,Petrol
2025-08-18,DLR017,North,A,MT,0,0,4,7,WagonR,CNG
2025-08-18,DLR017,North,A,Sigma,0,0,3,20,Dzire,CNG
2025-08-18,DLR017,North,A,VXI,0,0,4,27,Brezza,Petrol
2025-08-18,DLR017,North,A,ZXI,0,0,0,8,Baleno,CNG
2025-08-18,DLR018,North,B,AGS,0,0,1,29,WagonR,Diesel
2025-08-18,DLR018,North,B,AT,0,0,0,15,Baleno,CNG
2025-08-18,DLR018,North,B,Alpha,0,0,3,8,Brezza,Petrol
2025-08-18,DLR018,North,B,Delta,0,0,1,6,Swift,Petrol
2025-08-18,DLR018,North,B,LXI,0,0,0,8,Baleno,CNG
2025-08-18,DLR018,North,B,MT,0,0,0,14,Baleno,CNG
2025-08-18,DLR018,North,B,Sigma,0,0,0,10,Baleno,CNG
2025-08-18,DLR018,North,B,VXI,0,0,0,10,Baleno,CNG
2025-08-18,DLR018,North,B,ZXI,0,0,0,17,Baleno,CNG
2025-08-18,DLR019,North,B,AGS,0,0,3,18,Brezza,CNG
2025-08-18,DLR019,North,B,AT,0,0,2,20,Jimny,Petrol
2025-08-18,DLR019,North,B,Alpha,0,0,3,22,Fronx,CNG
2025-08-18,DLR019,North,B,Delta,0,0,2,10,Baleno,CNG
2025-08-18,DLR019,North,B,LXI,0,0,2,12,Swift,CNG
2025-08-18,DLR019,North,B,MT,0,0,1,7,Baleno,Petrol
2025-08-18,DLR019,North,B,Sigma,0,0,0,4,Baleno,CNG
2025-08-18,DLR019,North,B,VXI,0,0,1,17,Baleno,Petrol
2025-08-18,DLR019,North,B,ZXI,0,0,0,11,Baleno,CNG
2025-08-18,DLR020,North,C,AGS,0,0,0,8,Baleno,CNG
2025-08-18,DLR020,North,C,AT,0,0,0,10,Baleno,CNG
2025-08-18,DLR020,North,C,Alpha,0,0,1,11,Dzire,Petrol
2025-08-18,DLR020,North,C,Delta,0,0,0,6,Baleno,CNG
2025-08-18,DLR020,North,C,LXI,0,0,1,15,Dzire,Diesel
2025-08-18,DLR020,North,C,MT,0,0,1,37,Fronx,Diesel
2025-08-18,DLR020,North,C,Sigma,0,0,0,6,Baleno,CNG
2025-08-18,DLR020,North,C,VXI,0,0,0,15,Baleno,CNG
2025-08-18,DLR020,North,C,ZXI,0,0,0,9,Baleno,CNG
2025-08-18,DLR021,East,A,AGS,0,0,2,19,Brezza,Petrol
2025-08-18,DLR021,East,A,AT,0,0,3,19,Baleno,CNG
2025-08-18,DLR021,East,A,Alpha,0,0,2,13,Dzire,CNG
2025-08-18,DLR021,East,A,Delta,0,0,1,33,Brezza,Diesel
2025-08-18,DLR021,East,A,LXI,0,0,1,17,Brezza,Petrol
2025-08-18,DLR021,East,A,MT,0,0,0,8,Baleno,CNG
2025-08-18,DLR021,East,A,Sigma,0,0,0,14,Baleno,CNG
2025-08-18,DLR021,East,A,VXI,0,0,3,11,Eeco,CNG
2025-08-18,DLR021,East,A,ZXI,0,0,0,10,Baleno,Diesel
2025-08-18,DLR022,East,C,AGS,0,0,0,9,Baleno,Diesel
2025-08-18,DLR022,East,C,AT,0,0,1,11,Swift,Petrol
2025-08-18,DLR022,East,C,Alpha,0,0,1,16,Brezza,Petrol
2025-08-18,DLR022,East,C,Delta,0,0,1,8,Swift,CNG
2025-08-18,DLR022,East,C,LXI,0,0,1,16,WagonR,Diesel
2025-08-18,DLR022,East,C,MT,0,0,0,7,Baleno,CNG
2025-08-18,DLR022,East,C,Sigma,0,0,0,4,Baleno,Diesel
2025-08-18,DLR022,East,C,VXI,0,0,0,8,Baleno,CNG
2025-08-18,DLR022,East,C,ZXI,0,0,0,6,Baleno,CNG
2025-08-18,DLR023,East,B,AGS,0,0,1,29,Brezza,Diesel
2025-08-18,DLR023,East,B,AT,0,0,1,10,Baleno,Petrol
2025-08-18,DLR023,East,B,Alpha,0,0,0,7,Baleno,CNG
2025-08-18,DLR023,East,B,Delta,0,0,2,10,Baleno,CNG
2025-08-18,DLR023,East,B,LXI,0,0,1,19,Swift,Petrol
2025-08-18,DLR023,East,B,MT,0,0,0,5,Baleno,CNG
2025-08-18,DLR023,East,B,Sigma,0,0,0,10,Baleno,CNG
2025-08-18,DLR023,East,B,VXI,0,0,1,17,WagonR,Petrol
2025-08-18,DLR023,East,B,ZXI,0,0,0,9,Baleno,CNG
2025-08-18,DLR024,East,B,AGS,0,0,0,10,Baleno,Diesel
2025-08-18,DLR024,East,B,AT,0,0,0,15,Baleno,CNG
2025-08-18,DLR024,East,B,Alpha,0,0,0,13,Baleno,CNG
2025-08-18,DLR024,East,B,Delta,0,0,0,13,Baleno,CNG
2025-08-18,DLR024,East,B,LXI,0,0,1,6,Baleno,Diesel
2025-08-18,DLR024,East,B,MT,0,0,1,10,Swift,Petrol
2025-08-18,DLR024,East,B,Sigma,0,0,1,11,Dzire,Petrol
2025-08-18,DLR024,East,B,VXI,0,0,0,12,Baleno,CNG
2025-08-18,DLR024,East,B,ZXI,0,0,0,8,Baleno,CNG
2025-08-18,DLR025,East,B,AGS,0,0,0,5,Baleno,CNG
2025-08-18,DLR025,East,B,AT,0,0,0,9,Baleno,Diesel
2025-08-18,DLR025,East,B,Alpha,0,0,0,12,Baleno,Diesel
2025-08-18,DLR025,East,B,Delta,0,0,1,35,Brezza,CNG
2025-08-18,DLR025,East,B,LXI,0,0,0,6,Baleno,CNG
2025-08-18,DLR025,East,B,MT,0,0,0,9,Baleno,Diesel
2025-08-18,DLR025,East,B,Sigma,0,0,1,13,WagonR,CNG
2025-08-18,DLR025,East,B,VXI,0,0,1,31,XL6,Petrol
2025-08-18,DLR025,East,B,ZXI,0,0,0,15,Baleno,CNG
2025-08-18,DLR026,East,C,AGS,0,0,0,8,Baleno,CNG
2025-08-18,DLR026,East,C,AT,0,0,0,9,Baleno,Diesel
2025-08-18,DLR026,East,C,Alpha,0,0,3,18,Baleno,Petrol
2025-08-18,DLR026,East,C,Delta,0,0,2,23,Eeco,CNG
2025-08-18,DLR026,East,C,LXI,0,0,0,10,Baleno,CNG
2025-08-18,DLR026,East,C,MT,0,0,1,14,Baleno,Diesel
2025-08-18,DLR026,East,C,Sigma,0,0,0,17,Baleno,CNG
2025-08-18,DLR026,East,C,VXI,0,0,1,14,Eeco,CNG
2025-08-18,DLR026,East,C,ZXI,0,0,0,10,Baleno,CNG
2025-08-18,DLR027,Central,B,AGS,0,0,1,9,Swift,Petrol
2025-08-18,DLR027,Central,B,AT,0,0,1,31,Fronx,Petrol
2025-08-18,DLR027,Central,B,Alpha,0,0,1,12,Eeco,CNG
2025-08-18,DLR027,Central,B,Delta,0,0,0,8,Baleno,CNG
2025-08-18,DLR027,Central,B,LXI,0,0,1,8,Swift,Diesel
2025-08-18,DLR027,Central,B,MT,0,0,0,5,Baleno,CNG
2025-08-18,DLR027,Central,B,Sigma,0,0,1,23,XL6,Petrol
2025-08-18,DLR027,Central,B,VXI,0,0,1,7,WagonR,CNG
2025-08-18,DLR027,Central,B,ZXI,0,0,4,25,Fronx,Diesel
2025-08-18,DLR028,Central,B,AGS,0,0,0,4,Baleno,CNG
2025-08-18,DLR028,Central,B,AT,0,0,0,9,Baleno,CNG
2025-08-18,DLR028,Central,B,Alpha,0,0,0,8,Baleno,CNG
2025-08-18,DLR028,Central,B,Delta,0,0,1,11,Fronx,Petrol
2025-08-18,DLR028,Central,B,LXI,0,0,0,12,Baleno,CNG
2025-08-18,DLR028,Central,B,MT,0,0,0,13,Baleno,Diesel
2025-08-18,DLR028,Central,B,Sigma,0,0,2,14,Swift,CNG
2025-08-18,DLR028,Central,B,VXI,0,0,0,18,Baleno,CNG
2025-08-18,DLR028,Central,B,ZXI,0,0,0,13,Baleno,CNG
2025-08-18,DLR029,Central,C,AGS,0,0,0,13,Baleno,CNG
2025-08-18,DLR029,Central,C,AT,0,0,0,16,Baleno,CNG
2025-08-18,DLR029,Central,C,Alpha,0,0,0,10,Baleno,CNG
2025-08-18,DLR029,Central,C,Delta,0,0,1,20,Fronx,Petrol
2025-08-18,DLR029,Central,C,LXI,0,0,1,11,Swift,Diesel
2025-08-18,DLR029,Central,C,MT,0,0,0,9,Baleno,CNG
2025-08-18,DLR029,Central,C,Sigma,0,0,1,7,Dzire,CNG
2025-08-18,DLR029,Central,C,VXI,0,0,0,7,Baleno,CNG
2025-08-18,DLR029,Central,C,ZXI,0,0,0,6,Baleno,CNG
2025-08-18,DLR030,South,B,AGS,0,0,0,11,Baleno,Diesel
2025-08-18,DLR030,South,B,AT,0,0,0,11,Baleno,CNG
2025-08-18,DLR030,South,B,Alpha,0,0,0,7,Baleno,CNG
2025-08-18,DLR030,South,B,Delta,0,0,1,18,Swift,Diesel
2025-08-18,DLR030,South,B,LXI,0,0,1,10,XL6,Petrol
2025-08-18,DLR030,South,B,MT,0,0,0,9,Baleno,Diesel
2025-08-18,DLR030,South,B,Sigma,0,0,0,12,Baleno,CNG
2025-08-18,DLR030,South,B,VXI,0,0,3,19,Baleno,Petrol
2025-08-18,DLR030,South,B,ZXI,0,0,0,7,Baleno,CNG
2025-08-19,DLR001,South,A,AGS,0,0,2,6,Dzire,Diesel
2025-08-19,DLR001,South,A,AT,0,0,2,12,Dzire,CNG
2025-08-19,DLR001,South,A,Alpha,0,0,1,11,XL6,Petrol
2025-08-19,DLR001,South,A,Delta,0,0,1,20,Brezza,Petrol
2025-08-19,DLR001,South,A,LXI,0,0,0,19,Baleno,CNG
2025-08-19,DLR001,South,A,MT,0,0,3,22,Dzire,CNG
2025-08-19,DLR001,South,A,Sigma,0,0,1,14,Swift,Petrol
2025-08-19,DLR001,South,A,VXI,0,0,1,17,Jimny,Petrol
2025-08-19,DLR001,South,A,ZXI,0,0,1,30,Brezza,Petrol
2025-08-19,DLR002,South,B,AGS,0,0,0,8,Baleno,Diesel
2025-08-19,DLR002,South,B,AT,0,0,0,12,Baleno,CNG
2025-08-19,DLR002,South,B,Alpha,0,0,1,8,Eeco,Petrol
2025-08-19,DLR002,South,B,Delta,0,0,1,34,Brezza,Diesel
2025-08-19,DLR002,South,B,LXI,0,0,3,24,Baleno,Diesel
2025-08-19,DLR002,South,B,MT,0,0,2,21,Brezza,Petrol
2025-08-19,DLR002,South,B,Sigma,0,0,1,18,Brezza,Petrol
2025-08-19,DLR002,South,B,VXI,0,0,0,8,Baleno,CNG
2025-08-19,DLR002,South,B,ZXI,0,0,1,5,Swift,Diesel
2025-08-19,DLR003,South,B,AGS,0,0,0,7,Baleno,CNG
2025-08-19,DLR003,South,B,AT,0,0,1,19,WagonR,Petrol
2025-08-19,DLR003,South,B,Alpha,0,0,0,12,Baleno,CNG
2025-08-19,DLR003,South,B,Delta,0,0,3,25,Baleno,Petrol
2025-08-19,DLR003,South,B,LXI,0,0,1,11,Fronx,Petrol
2025-08-19,DLR003,South,B,MT,0,0,1,8,Fronx,Petrol
2025-08-19,DLR003,South,B,Sigma,0,0,1,40,Fronx,Diesel
2025-08-19,DLR003,South,B,VXI,0,0,0,4,Baleno,CNG
2025-08-19,DLR003,South,B,ZXI,0,0,3,19,Dzire,Petrol
2025-08-19,DLR004,South,A,AGS,0,0,0,6,Baleno,CNG
2025-08-19,DLR004,South,A,AT,0,0,0,7,Baleno,Diesel
2025-08-19,DLR004,South,A,Alpha,0,0,1,18,Brezza,Diesel
2025-08-19,DLR004,South,A,Delta,0,0,2,17,Brezza,Diesel
2025-08-19,DLR004,South,A,LXI,0,0,0,8,Baleno,CNG
2025-08-19,DLR004,South,A,MT,0,0,1,24,WagonR,CNG
2025-08-19,DLR004,South,A,Sigma,0,0,1,12,Eeco,Petrol
2025-08-19,DLR004,South,A,VXI,0,0,1,24,Swift,Petrol
2025-08-19,DLR004,South,A,ZXI,0,0,2,10,Baleno,CNG
2025-08-19,DLR005,South,C,AGS,0,0,0,20,Baleno,CNG
2025-08-19,DLR005,South,C,AT,0,0,1,33,Brezza,Petrol
2025-08-19,DLR005,South,C,Alpha,0,0,0,7,Baleno,CNG
2025-08-19,DLR005,South,C,Delta,0,0,0,10,Baleno,CNG
2025-08-19,DLR005,South,C,LXI,0,0,1,20,Brezza,Petrol
2025-08-19,DLR005,South,C,MT,0,0,0,11,Baleno,Diesel
2025-08-19,DLR005,South,C,Sigma,0,0,1,25,XL6,Diesel
2025-08-19,DLR005,South,C,VXI,0,0,0,6,Baleno,CNG
2025-08-19,DLR005,South,C,ZXI,0,0,0,8,Baleno,CNG
2025-08-19,DLR006,South,A,AGS,0,0,0,13,Baleno,CNG
2025-08-19,DLR006,South,A,AT,0,0,2,9,Baleno,Petrol
2025-08-19,DLR006,South,A,Alpha,0,0,0,16,Baleno,CNG
2025-08-19,DLR006,South,A,Delta,0,0,3,9,Swift,Petrol
2025-08-19,DLR006,South,A,LXI,0,0,3,8,Baleno,Petrol
2025-08-19,DLR006,South,A,MT,0,0,0,8,Baleno,Diesel
2025-08-19,DLR006,South,A,Sigma,0,0,2,9,Baleno,Diesel
2025-08-19,DLR006,South,A,VXI,0,0,3,20,Dzire,Petrol
2025-08-19,DLR006,South,A,ZXI,0,0,1,23,Baleno,Petrol
2025-08-19,DLR007,South,B,AGS,0,0,2,24,Baleno,CNG
2025-08-19,DLR007,South,B,AT,0,0,0,6,Baleno,CNG
2025-08-19,DLR007,South,B,Alpha,0,0,1,10,Eeco,Petrol
2025-08-19,DLR007,South,B,Delta,0,0,0,8,Baleno,CNG
2025-08-19,DLR007,South,B,LXI,0,0,1,9,Eeco,Petrol
2025-08-19,DLR007,South,B,MT,0,0,1,23,Fronx,Petrol
2025-08-19,DLR007,South,B,Sigma,0,0,0,17,Baleno,CNG
2025-08-19,DLR007,South,B,VXI,0,0,1,15,Fronx,Petrol
2025-08-19,DLR007,South,B,ZXI,0,0,1,38,XL6,Petrol
2025-08-19,DLR008,South,B,AGS,0,0,0,6,Baleno,CNG
2025-08-19,DLR008,South,B,AT,0,0,1,8,Brezza,Diesel
2025-08-19,DLR008,South,B,Alpha,0,0,0,13,Baleno,CNG
2025-08-19,DLR008,South,B,Delta,0,0,1,21,Eeco,CNG
2025-08-19,DLR008,South,B,LXI,0,0,1,35,Brezza,Petrol
2025-08-19,DLR008,South,B,MT,0,0,0,14,Baleno,CNG
2025-08-19,DLR008,South,B,Sigma,0,0,0,19,Baleno,CNG
2025-08-19,DLR008,South,B,VXI,0,0,3,20,Jimny,Diesel
2025-08-19,DLR008,South,B,ZXI,0,0,0,15,Baleno,CNG
2025-08-19,DLR009,West,A,AGS,0,0,0,6,Baleno,CNG
2025-08-19,DLR009,West,A,AT,0,0,4,16,XL6,Petrol
2025-08-19,DLR009,West,A,Alpha,0,0,0,6,Baleno,CNG
2025-08-19,DLR009,West,A,Delta,0,0,0,14,Baleno,CNG
2025-08-19,DLR009,West,A,LXI,0,0,3,10,Baleno,Petrol
2025-08-19,DLR009,West,A,MT,0,0,2,7,Baleno,Diesel
2025-08-19,DLR009,West,A,Sigma,0,0,1,7,Fronx,Petrol
2025-08-19,DLR009,West,A,VXI,0,0,1,19,Brezza,Diesel
2025-08-19,DLR009,West,A,ZXI,0,0,1,23,Brezza,CNG
2025-08-19,DLR010,West,A,AGS,0,0,1,12,Eeco,Petrol
2025-08-19,DLR010,West,A,AT,0,0,3,12,Baleno,CNG
2025-08-19,DLR010,West,A,Alpha,0,0,2,10,WagonR,Petrol
2025-08-19,DLR010,West,A,Delta,0,0,1,25,Brezza,Petrol
2025-08-19,DLR010,West,A,LXI,0,0,2,9,Dzire,Diesel
2025-08-19,DLR010,West,A,MT,0,0,1,36,Fronx,CNG
2025-08-19,DLR010,West,A,Sigma,0,0,3,36,Brezza,Petrol
2025-08-19,DLR010,West,A,VXI,0,0,4,12,Swift,Petrol
2025-08-19,DLR010,West,A,ZXI,0,0,0,11,Baleno,Diesel
2025-08-19,DLR011,West,B,AGS,0,0,1,22,Swift,CNG
2025-08-19,DLR011,West,B,AT,0,0,0,9,Baleno,CNG
2025-08-19,DLR011,West,B,Alpha,0,0,0,12,Baleno,CNG
2025-08-19,DLR011,West,B,Delta,0,0,0,7,Baleno,CNG
2025-08-19,DLR011,West,B,LXI,0,0,1,17,WagonR,CNG
2025-08-19,DLR011,West,B,MT,0,0,0,7,Baleno,CNG
2025-08-19,DLR011,West,B,Sigma,0,0,0,7,Baleno,CNG
2025-08-19,DLR011,West,B,VXI,0,0,2,11,Swift,Petrol
2025-08-19,DLR011,West,B,ZXI,0,0,0,15,Baleno,CNG
2025-08-19,DLR012,West,A,AGS,0,0,1,3,Eeco,Petrol
2025-08-19,DLR012,West,A,AT,0,0,1,20,Fronx,Petrol
2025-08-19,DLR012,West,A,Alpha,0,0,1,20,Brezza,Diesel
2025-08-19,DLR012,West,A,Delta,0,0,0,16,Baleno,CNG
2025-08-19,DLR012,West,A,LXI,0,0,2,29,Fronx,Petrol
2025-08-19,DLR012,West,A,MT,0,0,2,20,WagonR,CNG
2025-08-19,DLR012,West,A,Sigma,0,0,2,14,WagonR,CNG
2025-08-19,DLR012,West,A,VXI,0,0,1,29,Brezza,Petrol
2025-08-19,DLR012,West,A,ZXI,0,0,3,16,Brezza,Petrol
2025-08-19,DLR013,West,B,AGS,0,0,2,28,Brezza,Petrol
2025-08-19,DLR013,West,B,AT,0,0,1,13,WagonR,Petrol
2025-08-19,DLR013,West,B,Alpha,0,0,0,10,Baleno,CNG
2025-08-19,DLR013,West,B,Delta,0,0,1,28,Jimny,Petrol
2025-08-19,DLR013,West,B,LXI,0,0,2,23,Jimny,Diesel
2025-08-19,DLR013,West,B,MT,0,0,1,22,Eeco,CNG
2025-08-19,DLR013,West,B,Sigma,0,0,1,15,Jimny,Diesel
2025-08-19,DLR013,West,B,VXI,0,0,3,9,Dzire,Diesel
2025-08-19,DLR013,West,B,ZXI,0,0,1,18,Brezza,Diesel
2025-08-19,DLR014,North,A,AGS,0,0,2,15,Dzire,Petrol
2025-08-19,DLR014,North,A,AT,0,0,1,15,Dzire,Petrol
2025-08-19,DLR014,North,A,Alpha,0,0,1,6,WagonR,Petrol
2025-08-19,DLR014,North,A,Delta,0,0,1,19,Swift,Diesel
2025-08-19,DLR014,North,A,LXI,0,0,4,18,Brezza,Petrol
2025-08-19,DLR014,North,A,MT,0,0,2,14,Baleno,Petrol
2025-08-19,DLR014,North,A,Sigma,0,0,6,11,Baleno,CNG
2025-08-19,DLR014,North,A,VXI,0,0,3,17,Fronx,Petrol
2025-08-19,DLR014,North,A,ZXI,0,0,1,23,Brezza,Petrol
2025-08-19,DLR015,North,C,AGS,0,0,0,9,Baleno,CNG
2025-08-19,DLR015,North,C,AT,0,0,0,12,Baleno,CNG
2025-08-19,DLR015,North,C,Alpha,0,0,0,8,Baleno,CNG
2025-08-19,DLR015,North,C,Delta,0,0,0,8,Baleno,CNG
2025-08-19,DLR015,North,C,LXI,0,0,1,13,Fronx,Petrol
2025-08-19,DLR015,North,C,MT,0,0,0,17,Baleno,CNG
2025-08-19,DLR015,North,C,Sigma,0,0,0,12,Baleno,CNG
2025-08-19,DLR015,North,C,VXI,0,0,2,21,Baleno,Petrol
2025-08-19,DLR015,North,C,ZXI,0,0,0,9,Baleno,CNG
2025-08-19,DLR016,North,A,AGS,0,0,1,14,Fronx,CNG
2025-08-19,DLR016,North,A,AT,0,0,2,33,Jimny,Diesel
2025-08-19,DLR016,North,A,Alpha,0,0,1,15,Swift,Diesel
2025-08-19,DLR016,North,A,Delta,0,0,0,13,Baleno,CNG
2025-08-19,DLR016,North,A,LXI,0,0,5,13,Baleno,CNG
2025-08-19,DLR016,North,A,MT,0,0,1,23,Dzire,Petrol
2025-08-19,DLR016,North,A,Sigma,0,0,1,12,Eeco,Petrol
2025-08-19,DLR016,North,A,VXI,0,0,1,15,Dzire,Diesel
2025-08-19,DLR016,North,A,ZXI,0,0,1,20,Jimny,Diesel
2025-08-19,DLR017,North,A,AGS,0,0,1,7,Eeco,Diesel
2025-08-19,DLR017,North,A,AT,0,0,1,16,Dzire,Petrol
2025-08-19,DLR017,North,A,Alpha,0,0,1,28,Fronx,Petrol
2025-08-19,DLR017,North,A,Delta,0,0,0,8,Baleno,Diesel
2025-08-19,DLR017,North,A,LXI,0,0,0,9,Baleno,CNG
2025-08-19,DLR017,North,A,MT,0,0,5,18,Baleno,Petrol
2025-08-19,DLR017,North,A,Sigma,0,0,0,8,Baleno,CNG
2025-08-19,DLR017,North,A,VXI,0,0,3,14,Baleno,Petrol
2025-08-19,DLR017,North,A,ZXI,0,0,2,8,Baleno,Petrol
2025-08-19,DLR018,North,B,AGS,0,0,2,15,Dzire,CNG
2025-08-19,DLR018,North,B,AT,0,0,1,23,XL6,Petrol
2025-08-19,DLR018,North,B,Alpha,0,0,0,16,Baleno,Petrol
2025-08-19,DLR018,North,B,Delta,0,0,1,30,XL6,Diesel
2025-08-19,DLR018,North,B,LXI,0,0,2,19,Baleno,Diesel
2025-08-19,DLR018,North,B,MT,0,0,0,8,Baleno,CNG
2025-08-19,DLR018,North,B,Sigma,0,0,1,30,Jimny,Petrol
2025-08-19,DLR018,North,B,VXI,0,0,0,7,Baleno,CNG
2025-08-19,DLR018,North,B,ZXI,0,0,3,11,Eeco,Petrol
2025-08-19,DLR019,North,B,AGS,0,0,1,7,Baleno,Petrol
2025-08-19,DLR019,North,B,AT,0,0,0,7,Baleno,CNG
2025-08-19,DLR019,North,B,Alpha,0,0,1,10,Swift,Petrol
2025-08-19,DLR019,North,B,Delta,0,0,0,16,Baleno,CNG
2025-08-19,DLR019,North,B,LXI,0,0,2,15,Brezza,CNG
2025-08-19,DLR019,North,B,MT,0,0,1,13,Dzire,Petrol
2025-08-19,DLR019,North,B,Sigma,0,0,1,23,XL6,Petrol
2025-08-19,DLR019,North,B,VXI,0,0,0,11,Baleno,Diesel
2025-08-19,DLR019,North,B,ZXI,0,0,2,18,Swift,Diesel
2025-08-19,DLR020,North,C,AGS,0,0,0,7,Baleno,Petrol
2025-08-19,DLR020,North,C,AT,0,0,0,10,Baleno,CNG
2025-08-19,DLR020,North,C,Alpha,0,0,0,9,Baleno,CNG
2025-08-19,DLR020,North,C,Delta,0,0,1,16,Dzire,Petrol
2025-08-19,DLR020,North,C,LXI,0,0,1,11,Brezza,Petrol
2025-08-19,DLR020,North,C,MT,0,0,0,7,Baleno,CNG
2025-08-19,DLR020,North,C,Sigma,0,0,1,21,XL6,Petrol
2025-08-19,DLR020,North,C,VXI,0,0,1,11,Eeco,Petrol
2025-08-19,DLR020,North,C,ZXI,0,0,0,11,Baleno,CNG
2025-08-19,DLR021,East,A,AGS,0,0,2,23,Brezza,Petrol
2025-08-19,DLR021,East,A,AT,0,0,1,19,Eeco,CNG
2025-08-19,DLR021,East,A,Alpha,0,0,2,22,Brezza,CNG
2025-08-19,DLR021,East,A,Delta,0,0,1,37,XL6,Petrol
2025-08-19,DLR021,East,A,LXI,0,0,4,6,Swift,Petrol
2025-08-19,DLR021,East,A,MT,0,0,1,8,Dzire,Petrol
2025-08-19,DLR021,East,A,Sigma,0,0,3,12,Swift,Diesel
2025-08-19,DLR021,East,A,VXI,0,0,2,39,Brezza,Petrol
2025-08-19,DLR021,East,A,ZXI,0,0,1,28,Brezza,Petrol
2025-08-19,DLR022,East,C,AGS,0,0,0,17,Baleno,CNG
2025-08-19,DLR022,East,C,AT,0,0,0,9,Baleno,CNG
2025-08-19,DLR022,East,C,Alpha,0,0,0,15,Baleno,CNG
2025-08-19,DLR022,East,C,Delta,0,0,2,15,Eeco,CNG
2025-08-19,DLR022,East,C,LXI,0,0,0,4,Baleno,CNG
