Transaction_ID,Date,Dealer_ID,Warehouse_ID,Part_Number,System_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Priority_Flag
SOQ00015423,2025-02-28,DLR026,WH004,6A067716,5,3,Fulfilled,Normal
SOQ00015424,2025-05-24,DLR012,WH002,95175641,20,20,Fulfilled,Normal
SOQ00015425,2025-12-04,DLR014,WH003,95123629,0,0,Not Needed,Normal
SOQ00015426,2025-10-12,DLR030,WH001,990J0M11404,0,0,Not Needed,Normal
SOQ00015427,2025-01-17,DLR026,WH004,17694878,0,0,Not Needed,Normal
SOQ00015428,2025-07-05,DLR027,WH005,13780M72R00,40,40,Fulfilled,Normal
SOQ00015429,2025-09-18,DLR006,WH001,99000M93858,0,0,Not Needed,Normal
SOQ00015430,2025-12-23,DLR013,WH002,990J0M27673,200,202,Fulfilled,Normal
SOQ00015431,2025-03-30,DLR019,WH003,3E018906,0,0,Not Needed,Normal
SOQ00015432,2025-09-27,DLR014,WH003,99000M09278,0,0,Not Needed,Normal
SOQ00015433,2025-06-10,DLR028,WH005,990J0M39109,0,0,Not Needed,Normal
SOQ00015434,2025-11-17,DLR014,WH003,990J0M10637,0,0,Not Needed,Normal
SOQ00015435,2025-07-29,DLR017,WH003,16531566,0,0,Not Needed,Normal
SOQ00015436,2025-07-20,DLR022,WH004,99000M50025,0,0,Not Needed,Normal
SOQ00015437,2025-06-14,DLR001,WH001,3865018,0,0,Not Needed,Normal
SOQ00015438,2025-07-21,DLR003,WH001,990J0M962061,40,41,Fulfilled,Normal
SOQ00015439,2025-12-03,DLR015,WH003,99000M49090,0,0,Not Needed,Normal
SOQ00015440,2025-08-02,DLR009,WH002,99149974,0,0,Not Needed,Normal
SOQ00015441,2025-07-15,DLR025,WH004,99000M52648,0,0,Not Needed,Normal
SOQ00015442,2025-08-23,DLR002,WH001,990J0M69182,0,0,Not Needed,Normal
SOQ00015443,2025-07-07,DLR017,WH003,1120062249,5,5,Fulfilled,Normal
SOQ00015444,2025-06-03,DLR027,WH005,99000M93724,0,0,Not Needed,Normal
SOQ00015445,2025-09-09,DLR014,WH003,1120079249,5,2,Fulfilled,Normal
SOQ00015446,2025-01-17,DLR015,WH003,5M086743,0,0,Not Needed,Normal
SOQ00015447,2025-06-22,DLR001,WH001,4866765,80,85,Fulfilled,Normal
SOQ00015448,2025-07-16,DLR001,WH001,1120062249,0,0,Not Needed,Normal
SOQ00015449,2025-02-06,DLR013,WH002,99000M37167,0,0,Not Needed,Normal
SOQ00015450,2025-03-11,DLR012,WH002,42190818,20,19,Fulfilled,Normal
SOQ00015451,2025-12-03,DLR027,WH005,34240015,20,21,Fulfilled,Normal
SOQ00015452,2025-10-08,DLR011,WH002,99000M27360,0,0,Not Needed,Normal
SOQ00015453,2025-08-20,DLR009,WH002,99128449,0,0,Not Needed,Normal
SOQ00015454,2025-04-17,DLR014,WH003,990J0M08712,200,199,Fulfilled,Medium
SOQ00015455,2025-09-24,DLR008,WH001,990J0M19200,0,0,Not Needed,Normal
SOQ00015456,2025-08-06,DLR012,WH002,99137082,0,0,Not Needed,Normal
SOQ00015457,2025-02-16,DLR012,WH002,99000M80652,200,197,Fulfilled,Normal
SOQ00015458,2025-11-30,DLR010,WH002,34244531,20,23,Fulfilled,Medium
SOQ00015459,2025-08-29,DLR006,WH001,3868240,0,0,Not Needed,Normal
SOQ00015460,2025-01-16,DLR007,WH001,990J0M26972,0,0,Not Needed,Normal
SOQ00015461,2025-09-02,DLR004,WH001,42173416,0,0,Not Needed,Normal
SOQ00015462,2025-02-08,DLR002,WH001,3835632,80,78,Fulfilled,Normal
SOQ00015463,2025-04-13,DLR030,WH001,99000M42928,0,0,Not Needed,Normal
SOQ00015464,2025-07-02,DLR027,WH005,99000M93724,0,0,Not Needed,Normal
SOQ00015465,2025-07-22,DLR022,WH004,990J0M12676,0,0,Not Needed,Normal
SOQ00015466,2025-07-05,DLR026,WH004,990J0M47212,200,198,Pending,Normal
SOQ00015467,2025-05-19,DLR027,WH005,3834644,0,0,Not Needed,Normal
SOQ00015468,2025-06-04,DLR022,WH004,990J0M43130,0,0,Not Needed,Normal
SOQ00015469,2025-10-25,DLR003,WH001,99000M37514,200,205,Fulfilled,Normal
SOQ00015470,2025-01-13,DLR012,WH002,990J0M27365,0,0,Not Needed,Normal
SOQ00015471,2025-11-28,DLR004,WH001,99000M20169,200,198,Fulfilled,Normal
SOQ00015472,2025-06-29,DLR017,WH003,17688797,20,24,Fulfilled,Normal
SOQ00015473,2025-11-07,DLR019,WH003,165478165,40,39,Fulfilled,Normal
SOQ00015474,2025-12-18,DLR014,WH003,3862077,80,82,Fulfilled,Normal
SOQ00015475,2025-01-03,DLR021,WH004,4864876,0,0,Not Needed,Normal
SOQ00015476,2025-05-05,DLR007,WH001,0921249,0,0,Not Needed,Normal
SOQ00015477,2025-08-16,DLR003,WH001,990J0M50310,0,0,Not Needed,Normal
SOQ00015478,2025-01-27,DLR021,WH004,5M097128,0,0,Not Needed,Normal
SOQ00015479,2025-01-03,DLR005,WH001,990J0M61277,0,0,Not Needed,Normal
SOQ00015480,2025-05-23,DLR027,WH005,0927283,80,83,Pending,Normal
SOQ00015481,2025-05-03,DLR027,WH005,990J0M03061,0,0,Not Needed,Normal
SOQ00015482,2025-08-26,DLR021,WH004,99000M43494,200,201,Fulfilled,Normal
SOQ00015483,2025-11-17,DLR011,WH002,990J0M427073,40,41,Fulfilled,Normal
SOQ00015484,2025-08-01,DLR001,WH001,4869915,80,79,Fulfilled,Normal
SOQ00015485,2025-01-08,DLR019,WH003,38270315,20,18,Fulfilled,Normal
SOQ00015486,2025-05-10,DLR029,WH005,990J0M50310,0,0,Not Needed,Normal
SOQ00015487,2025-03-17,DLR019,WH003,34255004,0,0,Not Needed,Normal
SOQ00015488,2025-09-10,DLR014,WH003,13771268,40,37,Pending,Normal
SOQ00015489,2025-12-27,DLR026,WH004,4863708,80,83,Fulfilled,Normal
SOQ00015490,2025-09-22,DLR027,WH005,16510M68K20,40,41,Fulfilled,Normal
SOQ00015491,2025-12-16,DLR014,WH003,6A078008,0,0,Not Needed,High
SOQ00015492,2025-09-22,DLR005,WH001,99000M52648,0,0,Not Needed,Normal
SOQ00015493,2025-08-25,DLR024,WH004,990J0M89940,0,0,Not Needed,Normal
SOQ00015494,2025-05-29,DLR001,WH001,34261047,0,0,Not Needed,Normal
SOQ00015495,2025-08-09,DLR023,WH004,990J0M48200,0,0,Not Needed,Normal
SOQ00015496,2025-10-22,DLR010,WH002,990J0M59285,0,0,Not Needed,Normal
SOQ00015497,2025-12-29,DLR013,WH002,3838790,0,0,Not Needed,Medium
SOQ00015498,2025-12-13,DLR017,WH003,3E022149,0,0,Not Needed,Normal
SOQ00015499,2025-12-19,DLR030,WH001,3E024484,5,10,Pending,Normal
SOQ00015500,2025-01-24,DLR025,WH004,99194458,0,0,Not Needed,Normal
SOQ00015501,2025-05-30,DLR015,WH003,99000M46550,0,0,Not Needed,Medium
SOQ00015502,2025-03-19,DLR020,WH003,991788281,0,0,Not Needed,Normal
SOQ00015503,2025-11-21,DLR004,WH001,17636289,0,0,Not Needed,Normal
SOQ00015504,2025-03-07,DLR021,WH004,990J0M60576,200,201,Fulfilled,Normal
SOQ00015505,2025-05-05,DLR007,WH001,4869195,0,0,Not Needed,Normal
SOQ00015506,2025-12-25,DLR007,WH001,1120039856,0,0,Not Needed,Normal
SOQ00015507,2025-08-04,DLR004,WH001,13777957,40,41,Fulfilled,Normal
SOQ00015508,2025-08-23,DLR006,WH001,990J0M87102,0,0,Not Needed,Medium
SOQ00015509,2025-10-10,DLR005,WH001,990J0M53016,0,0,Not Needed,Normal
SOQ00015510,2025-07-15,DLR005,WH001,38265204,0,0,Not Needed,Normal
SOQ00015511,2025-01-31,DLR009,WH002,3866115,0,0,Not Needed,Normal
SOQ00015512,2025-04-20,DLR013,WH002,990J0M88471,0,0,Not Needed,Medium
SOQ00015513,2025-04-01,DLR018,WH003,0926468,0,0,Not Needed,Normal
SOQ00015514,2025-08-30,DLR016,WH003,34255350,20,20,Fulfilled,Normal
SOQ00015515,2025-05-07,DLR027,WH005,95185717,20,21,Fulfilled,Normal
SOQ00015516,2025-03-07,DLR015,WH003,17641860,20,17,Fulfilled,Normal
SOQ00015517,2025-04-22,DLR027,WH005,1120039856,0,0,Not Needed,Normal
SOQ00015518,2025-12-27,DLR014,WH003,3836742,0,0,Not Needed,Normal
SOQ00015519,2025-11-16,DLR001,WH001,42111058,20,21,Pending,Normal
SOQ00015520,2025-03-14,DLR005,WH001,990J0M56189,0,0,Not Needed,Normal
SOQ00015521,2025-03-12,DLR013,WH002,99000M83052,0,0,Not Needed,Normal
SOQ00015522,2025-10-28,DLR030,WH001,3866126,0,0,Not Needed,Normal
SOQ00015523,2025-02-22,DLR001,WH001,17680326,20,23,Fulfilled,Normal
SOQ00015524,2025-02-06,DLR028,WH005,990J0M94768,0,0,Not Needed,Normal
SOQ00015525,2025-05-05,DLR002,WH001,3838943,0,0,Not Needed,Normal
SOQ00015526,2025-11-08,DLR021,WH004,4861638,0,0,Not Needed,Normal
SOQ00015527,2025-01-05,DLR020,WH003,99000M52648,0,0,Not Needed,Normal
SOQ00015528,2025-08-31,DLR012,WH002,4861094,0,0,Not Needed,Normal
SOQ00015529,2025-05-03,DLR020,WH003,16545400,40,38,Fulfilled,Normal
SOQ00015530,2025-11-20,DLR029,WH005,6A029201,5,9,Fulfilled,Normal
SOQ00015531,2025-10-30,DLR010,WH002,990J0M14407,200,197,Fulfilled,Normal
SOQ00015532,2025-08-08,DLR013,WH002,99000M83470,0,0,Not Needed,Normal
SOQ00015533,2025-02-04,DLR004,WH001,99000M54350,200,197,Fulfilled,Normal
SOQ00015534,2025-12-30,DLR026,WH004,990J0M73754,0,0,Not Needed,Normal
SOQ00015535,2025-03-05,DLR020,WH003,99000M35930,200,205,Fulfilled,Normal
SOQ00015536,2025-07-11,DLR027,WH005,990J0M999H2-360,0,0,Not Needed,Medium
SOQ00015537,2025-09-01,DLR010,WH002,99000M40774,200,202,Pending,Normal
SOQ00015538,2025-01-03,DLR023,WH004,99000M18721,0,0,Not Needed,Normal
SOQ00015539,2025-05-19,DLR019,WH003,34291537,0,0,Not Needed,Normal
SOQ00015540,2025-03-31,DLR029,WH005,42154965,20,25,Fulfilled,Normal
SOQ00015541,2025-12-14,DLR024,WH004,0923712,80,80,Fulfilled,Normal
SOQ00015542,2025-06-23,DLR005,WH001,3835780,0,0,Not Needed,Medium
SOQ00015543,2025-02-28,DLR021,WH004,16510M68K20,0,0,Not Needed,Normal
SOQ00015544,2025-09-16,DLR022,WH004,95123629,20,20,Fulfilled,Normal
SOQ00015545,2025-01-18,DLR029,WH005,6A041910,0,0,Not Needed,Medium
SOQ00015546,2025-04-09,DLR029,WH005,3832252,0,0,Not Needed,Medium
SOQ00015547,2025-03-16,DLR024,WH004,990J0M15805,0,0,Not Needed,Medium
SOQ00015548,2025-12-20,DLR020,WH003,0923712,0,0,Not Needed,Medium
SOQ00015549,2025-05-07,DLR020,WH003,990J0M45246,0,0,Not Needed,Normal
SOQ00015550,2025-09-02,DLR030,WH001,99000M89122,0,0,Not Needed,Medium
SOQ00015551,2025-12-16,DLR016,WH003,99000M89790,0,0,Not Needed,Normal
SOQ00015552,2025-05-09,DLR018,WH003,990J0M91412,40,41,Fulfilled,Normal
SOQ00015553,2025-10-24,DLR021,WH004,99000M23724,0,0,Not Needed,Normal
SOQ00015554,2025-09-08,DLR025,WH004,99000M43494,0,0,Not Needed,Normal
SOQ00015555,2025-01-16,DLR008,WH001,3866124,0,0,Not Needed,Normal
SOQ00015556,2025-08-13,DLR022,WH004,990J0M21457,200,205,Fulfilled,Medium
SOQ00015557,2025-02-06,DLR006,WH001,3869669,0,0,Not Needed,Normal
SOQ00015558,2025-10-06,DLR016,WH003,990J0M07410,0,0,Not Needed,Normal
SOQ00015559,2025-07-22,DLR007,WH001,990J0M70602,0,0,Not Needed,Normal
SOQ00015560,2025-05-05,DLR024,WH004,38270315,0,0,Not Needed,Normal
SOQ00015561,2025-11-02,DLR027,WH005,990J0M12676,200,199,Fulfilled,Medium
SOQ00015562,2025-08-03,DLR026,WH004,990J0M14407,0,0,Not Needed,Normal
SOQ00015563,2025-07-16,DLR026,WH004,6A088714,0,0,Not Needed,Normal
SOQ00015564,2025-02-07,DLR015,WH003,6A039734,5,8,Fulfilled,Normal
SOQ00015565,2025-02-17,DLR010,WH002,990J0M46853,0,0,Not Needed,Normal
SOQ00015566,2025-09-15,DLR013,WH002,13731195,40,43,Fulfilled,Normal
SOQ00015567,2025-03-16,DLR021,WH004,3867168,0,0,Not Needed,Normal
SOQ00015568,2025-11-19,DLR019,WH003,0927283,0,0,Not Needed,Normal
SOQ00015569,2025-04-04,DLR013,WH002,99000M91690,0,0,Not Needed,Normal
SOQ00015570,2025-09-21,DLR029,WH005,990J0M27365,0,0,Not Needed,Normal
SOQ00015571,2025-10-29,DLR028,WH005,0923551,80,82,Fulfilled,High
SOQ00015572,2025-09-27,DLR008,WH001,99000M83221,200,205,Pending,Normal
SOQ00015573,2025-03-17,DLR021,WH004,17636289,20,22,Pending,Normal
SOQ00015574,2025-02-08,DLR013,WH002,4869554,0,0,Not Needed,Normal
SOQ00015575,2025-11-01,DLR023,WH004,99000M92782,0,0,Not Needed,Normal
SOQ00015576,2025-04-19,DLR018,WH003,991999005,0,0,Not Needed,Normal
SOQ00015577,2025-11-16,DLR027,WH005,3E024484,0,0,Not Needed,Normal
SOQ00015578,2025-12-12,DLR005,WH001,990J0M194270,40,40,Pending,Normal
SOQ00015579,2025-05-11,DLR029,WH005,0928783,0,0,Not Needed,Normal
SOQ00015580,2025-05-12,DLR004,WH001,990J0M43595,200,201,Fulfilled,Normal
SOQ00015581,2025-06-08,DLR001,WH001,0925719,0,0,Not Needed,Normal
SOQ00015582,2025-06-29,DLR029,WH005,137578446,0,0,Not Needed,Normal
SOQ00015583,2025-06-07,DLR029,WH005,5M052668,5,5,Fulfilled,Normal
SOQ00015584,2025-05-30,DLR024,WH004,99000M13413,0,0,Not Needed,Normal
SOQ00015585,2025-10-28,DLR017,WH003,990J0M06112,0,0,Not Needed,Normal
SOQ00015586,2025-12-31,DLR027,WH005,165166358,0,0,Not Needed,Normal
SOQ00015587,2025-04-02,DLR018,WH003,3865018,0,0,Not Needed,Normal
SOQ00015588,2025-04-10,DLR002,WH001,42131804,20,25,Fulfilled,Normal
SOQ00015589,2025-06-27,DLR002,WH001,5M096365,0,0,Not Needed,Normal
SOQ00015590,2025-06-15,DLR016,WH003,5M075661,5,8,Fulfilled,Normal
SOQ00015591,2025-01-08,DLR012,WH002,990J0M25955,0,0,Not Needed,Normal
SOQ00015592,2025-08-26,DLR005,WH001,99000M03758,0,0,Not Needed,Normal
SOQ00015593,2025-11-29,DLR020,WH003,990J0M17029,0,0,Not Needed,Normal
SOQ00015594,2025-07-05,DLR005,WH001,3832828,0,0,Not Needed,Medium
SOQ00015595,2025-09-09,DLR009,WH002,990J0M25955,0,0,Not Needed,Medium
SOQ00015596,2025-11-17,DLR004,WH001,95123629,0,0,Not Needed,Normal
SOQ00015597,2025-03-11,DLR003,WH001,34261047,20,21,Fulfilled,Normal
SOQ00015598,2025-02-28,DLR028,WH005,3833645,0,0,Not Needed,Normal
SOQ00015599,2025-02-04,DLR016,WH003,990J0M503119,0,0,Not Needed,Normal
SOQ00015600,2025-10-27,DLR018,WH003,6A041910,5,6,Fulfilled,Normal
SOQ00015601,2025-09-08,DLR019,WH003,3832619,0,0,Not Needed,Normal
SOQ00015602,2025-02-13,DLR008,WH001,990J0M807280,0,0,Not Needed,Normal
SOQ00015603,2025-04-13,DLR029,WH005,16557924,0,0,Not Needed,Normal
SOQ00015604,2025-03-26,DLR019,WH003,990J0M53717,0,0,Not Needed,Normal
SOQ00015605,2025-10-11,DLR027,WH005,1120019108,0,0,Not Needed,Normal
SOQ00015606,2025-11-10,DLR016,WH003,990J0M61277,200,205,Fulfilled,Normal
SOQ00015607,2025-11-26,DLR007,WH001,990J0M46853,0,0,Not Needed,Normal
SOQ00015608,2025-05-14,DLR002,WH001,95185717,0,0,Not Needed,Normal
SOQ00015609,2025-12-10,DLR021,WH004,99000M05959,200,198,Fulfilled,Normal
SOQ00015610,2025-01-23,DLR016,WH003,990J0M14407,0,0,Not Needed,Normal
SOQ00015611,2025-11-23,DLR019,WH003,34255350,20,21,Fulfilled,Normal
SOQ00015612,2025-06-17,DLR009,WH002,137582615,40,40,Fulfilled,Normal
SOQ00015613,2025-05-08,DLR007,WH001,990J0M87102,200,199,Pending,Normal
SOQ00015614,2025-06-29,DLR005,WH001,34281635,20,22,Fulfilled,Normal
SOQ00015615,2025-02-16,DLR017,WH003,99000M99178,0,0,Not Needed,Normal
SOQ00015616,2025-06-30,DLR012,WH002,990J0M88471,200,197,Pending,Normal
SOQ00015617,2025-05-21,DLR026,WH004,99000M35930,0,0,Not Needed,Normal
SOQ00015618,2025-05-29,DLR020,WH003,42136015,0,0,Not Needed,Normal
SOQ00015619,2025-06-19,DLR026,WH004,99000M89790,0,0,Not Needed,Normal
SOQ00015620,2025-04-30,DLR001,WH001,99170774,0,0,Not Needed,Normal
SOQ00015621,2025-09-13,DLR018,WH003,6A075429,6,9,Pending,Normal
SOQ00015622,2025-11-10,DLR020,WH003,99000M02879,0,0,Not Needed,Normal
SOQ00015623,2025-11-16,DLR026,WH004,42119847,0,0,Not Needed,Normal
SOQ00015624,2025-10-19,DLR024,WH004,99000M29602,0,0,Not Needed,Normal
SOQ00015625,2025-12-29,DLR029,WH005,99000M21687,0,0,Not Needed,Normal
SOQ00015626,2025-04-15,DLR005,WH001,3835033,80,78,Fulfilled,Normal
SOQ00015627,2025-08-16,DLR024,WH004,990J0M43130,40,38,Fulfilled,Normal
SOQ00015628,2025-10-27,DLR003,WH001,990J0M07410,200,199,Fulfilled,Normal
SOQ00015629,2025-09-13,DLR021,WH004,42158787,20,18,Fulfilled,Normal
SOQ00015630,2025-10-31,DLR004,WH001,990J0M53016,200,203,Fulfilled,Normal
SOQ00015631,2025-10-18,DLR020,WH003,990J0M73754,0,0,Not Needed,Normal
SOQ00015632,2025-05-17,DLR001,WH001,990J0M14407,0,0,Not Needed,Normal
SOQ00015633,2025-08-12,DLR013,WH002,990J0M82996,0,0,Not Needed,Medium
SOQ00015634,2025-07-04,DLR013,WH002,99180480,0,0,Not Needed,Normal
SOQ00015635,2025-12-03,DLR010,WH002,990J0M38098,200,203,Fulfilled,Medium
SOQ00015636,2025-06-14,DLR020,WH003,0923551,0,0,Not Needed,Normal
SOQ00015637,2025-05-25,DLR013,WH002,95193194,20,23,Fulfilled,Normal
SOQ00015638,2025-07-14,DLR011,WH002,990J0M39109,0,0,Not Needed,Normal
SOQ00015639,2025-08-12,DLR025,WH004,17660677,0,0,Not Needed,Normal
SOQ00015640,2025-03-19,DLR008,WH001,99000M67651,0,0,Not Needed,Normal
SOQ00015641,2025-09-30,DLR025,WH004,16531566,40,44,Fulfilled,Normal
SOQ00015642,2025-01-08,DLR028,WH005,5M097128,0,0,Not Needed,Normal
SOQ00015643,2025-04-20,DLR030,WH001,99000M89349,200,200,Pending,Normal
SOQ00015644,2025-07-06,DLR009,WH002,990J0M66330,0,0,Not Needed,Normal
SOQ00015645,2025-10-03,DLR005,WH001,137145186,0,0,Not Needed,Normal
SOQ00015646,2025-07-11,DLR024,WH004,99000M03758,200,199,Fulfilled,Normal
SOQ00015647,2025-09-29,DLR021,WH004,99000M29865,0,0,Not Needed,Normal
SOQ00015648,2025-05-07,DLR030,WH001,3867316,0,0,Not Needed,Normal
SOQ00015649,2025-08-21,DLR017,WH003,95142981,0,0,Not Needed,Normal
SOQ00015650,2025-07-26,DLR021,WH004,990J0M811998,0,0,Not Needed,Normal
SOQ00015651,2025-11-20,DLR018,WH003,99000M40774,0,0,Not Needed,Normal
SOQ00015652,2025-06-08,DLR008,WH001,99172483,0,0,Not Needed,Normal
SOQ00015653,2025-12-28,DLR024,WH004,99000M93858,0,0,Not Needed,Normal
SOQ00015654,2025-04-13,DLR029,WH005,42158364,0,0,Not Needed,Normal
SOQ00015655,2025-07-08,DLR009,WH002,0925227,80,84,Fulfilled,Normal
SOQ00015656,2025-02-20,DLR017,WH003,6A088714,0,0,Not Needed,Normal
SOQ00015657,2025-04-13,DLR003,WH001,990J0M999H2-360,200,199,Fulfilled,Normal
SOQ00015658,2025-09-21,DLR004,WH001,99000M89790,0,0,Not Needed,Normal
SOQ00015659,2025-11-01,DLR028,WH005,3832828,0,0,Not Needed,Normal
SOQ00015660,2025-01-29,DLR007,WH001,990J0M68876,200,205,Fulfilled,Normal
SOQ00015661,2025-10-10,DLR020,WH003,16531566,0,0,Not Needed,Normal
SOQ00015662,2025-09-19,DLR019,WH003,990J0M38766,0,0,Not Needed,Normal
SOQ00015663,2025-06-11,DLR025,WH004,13780M72R00,0,0,Not Needed,Normal
SOQ00015664,2025-03-22,DLR020,WH003,17688797,0,0,Not Needed,Medium
SOQ00015665,2025-06-09,DLR001,WH001,34261047,20,22,Fulfilled,Normal
SOQ00015666,2025-08-28,DLR022,WH004,42195530,20,25,Pending,Normal
SOQ00015667,2025-05-19,DLR007,WH001,99000M80652,200,202,Fulfilled,Normal
SOQ00015668,2025-09-22,DLR007,WH001,99000M86037,0,0,Not Needed,Normal
SOQ00015669,2025-06-09,DLR001,WH001,42131804,20,19,Fulfilled,Normal
SOQ00015670,2025-09-14,DLR011,WH002,3835780,0,0,Not Needed,Normal
SOQ00015671,2025-05-19,DLR030,WH001,99160192,0,0,Not Needed,Normal
SOQ00015672,2025-08-03,DLR014,WH003,99000M89790,0,0,Not Needed,Normal
SOQ00015673,2025-09-25,DLR011,WH002,3836449,0,0,Not Needed,Normal
SOQ00015674,2025-05-11,DLR018,WH003,990J0M37935,0,0,Not Needed,Normal
SOQ00015675,2025-11-21,DLR023,WH004,99000M29602,0,0,Not Needed,Medium
SOQ00015676,2025-03-17,DLR010,WH002,990J0M72602,0,0,Not Needed,Normal
SOQ00015677,2025-09-22,DLR013,WH002,99000M50025,200,203,Fulfilled,Normal
SOQ00015678,2025-10-21,DLR009,WH002,99000M61097,0,0,Not Needed,Normal
SOQ00015679,2025-10-07,DLR006,WH001,990J0M71120,40,41,Fulfilled,Normal
SOQ00015680,2025-07-22,DLR005,WH001,17631288,20,24,Fulfilled,Normal
SOQ00015681,2025-05-25,DLR012,WH002,3E083297,0,0,Not Needed,Normal
SOQ00015682,2025-08-26,DLR019,WH003,3866115,0,0,Not Needed,Normal
SOQ00015683,2025-05-19,DLR007,WH001,34262233,0,0,Not Needed,Normal
SOQ00015684,2025-12-01,DLR022,WH004,0927600,80,78,Fulfilled,Normal
SOQ00015685,2025-10-26,DLR030,WH001,3832331,0,0,Not Needed,Normal
SOQ00015686,2025-07-12,DLR015,WH003,99000M89122,0,0,Not Needed,Normal
SOQ00015687,2025-06-30,DLR016,WH003,38248559,20,20,Fulfilled,Normal
SOQ00015688,2025-08-23,DLR002,WH001,4866415,0,0,Not Needed,Normal
SOQ00015689,2025-12-08,DLR008,WH001,99186918,40,39,Fulfilled,Normal
SOQ00015690,2025-11-05,DLR020,WH003,5M013712,0,0,Not Needed,Normal
SOQ00015691,2025-03-12,DLR017,WH003,0922906,0,0,Not Needed,Normal
SOQ00015692,2025-03-28,DLR026,WH004,99000M93026,200,201,Fulfilled,Normal
SOQ00015693,2025-09-15,DLR019,WH003,99000M40774,0,0,Not Needed,Normal
SOQ00015694,2025-12-01,DLR012,WH002,3E018927,0,0,Not Needed,Normal
SOQ00015695,2025-07-22,DLR027,WH005,42191061,0,0,Not Needed,Normal
SOQ00015696,2025-02-23,DLR006,WH001,0929172,0,0,Not Needed,Normal
SOQ00015697,2025-08-25,DLR021,WH004,990J0M48994,0,0,Not Needed,Normal
SOQ00015698,2025-04-14,DLR015,WH003,0929017,80,79,Fulfilled,Normal
SOQ00015699,2025-08-12,DLR003,WH001,137784733,0,0,Not Needed,Normal
SOQ00015700,2025-11-02,DLR013,WH002,990J0M32616,0,0,Not Needed,Normal
SOQ00015701,2025-12-03,DLR007,WH001,1120039856,6,5,Fulfilled,Normal
SOQ00015702,2025-10-10,DLR010,WH002,99000M11421,0,0,Not Needed,Normal
SOQ00015703,2025-02-16,DLR006,WH001,990J0M86212,200,202,Fulfilled,Normal
SOQ00015704,2025-07-04,DLR013,WH002,990J0M50310,0,0,Not Needed,Normal
SOQ00015705,2025-10-18,DLR026,WH004,0927359,0,0,Not Needed,Normal
SOQ00015706,2025-11-22,DLR030,WH001,16559138,40,37,Fulfilled,Normal
SOQ00015707,2025-08-03,DLR024,WH004,99000M29602,0,0,Not Needed,Normal
SOQ00015708,2025-09-07,DLR006,WH001,0927376,80,80,Fulfilled,Normal
SOQ00015709,2025-04-17,DLR004,WH001,99000M93274,200,200,Pending,Normal
SOQ00015710,2025-09-18,DLR008,WH001,137676775,0,0,Not Needed,Normal
SOQ00015711,2025-11-07,DLR024,WH004,16521122,0,0,Not Needed,Normal
SOQ00015712,2025-07-10,DLR014,WH003,6A041890,5,10,Fulfilled,Normal
SOQ00015713,2025-07-08,DLR013,WH002,990J0M86212,0,0,Not Needed,Normal
SOQ00015714,2025-06-24,DLR021,WH004,137346584,0,0,Not Needed,Normal
SOQ00015715,2025-11-23,DLR023,WH004,3869152,0,0,Not Needed,Normal
SOQ00015716,2025-06-30,DLR004,WH001,99000M55026,0,0,Not Needed,Normal
SOQ00015717,2025-09-23,DLR012,WH002,99000M93274,0,0,Not Needed,Normal
SOQ00015718,2025-11-02,DLR010,WH002,4866240,80,81,Fulfilled,Normal
SOQ00015719,2025-09-23,DLR015,WH003,990J0M39800,0,0,Not Needed,Normal
SOQ00015720,2025-10-30,DLR027,WH005,34236630,20,25,Fulfilled,Normal
SOQ00015721,2025-11-13,DLR028,WH005,990J0M962061,0,0,Not Needed,Normal
SOQ00015722,2025-12-12,DLR009,WH002,165166358,0,0,Not Needed,Normal
SOQ00015723,2025-07-16,DLR011,WH002,0929017,0,0,Not Needed,Normal
SOQ00015724,2025-05-18,DLR011,WH002,38210281,0,0,Not Needed,Normal
SOQ00015725,2025-12-19,DLR005,WH001,6A029201,5,9,Fulfilled,Normal
SOQ00015726,2025-12-12,DLR029,WH005,3837777,0,0,Not Needed,Normal
SOQ00015727,2025-11-15,DLR030,WH001,990J0M56189,0,0,Not Needed,Normal
SOQ00015728,2025-06-08,DLR002,WH001,1120019108,5,3,Fulfilled,Normal
SOQ00015729,2025-03-18,DLR004,WH001,3835033,0,0,Not Needed,Normal
SOQ00015730,2025-11-13,DLR005,WH001,990J0M23299,0,0,Not Needed,Normal
SOQ00015731,2025-03-09,DLR012,WH002,990J0M07815,200,200,Fulfilled,Normal
SOQ00015732,2025-02-01,DLR027,WH005,99000M84675,0,0,Not Needed,Normal
SOQ00015733,2025-09-20,DLR016,WH003,3832908,0,0,Not Needed,Normal
SOQ00015734,2025-01-18,DLR022,WH004,990J0M23429,0,0,Not Needed,Normal
SOQ00015735,2025-08-06,DLR018,WH003,99000M27360,0,0,Not Needed,Normal
SOQ00015736,2025-02-20,DLR005,WH001,137529725,0,0,Not Needed,Normal
SOQ00015737,2025-11-26,DLR023,WH004,99145772,0,0,Not Needed,Normal
SOQ00015738,2025-11-15,DLR010,WH002,99000M92782,0,0,Not Needed,Normal
SOQ00015739,2025-03-15,DLR005,WH001,42155500,0,0,Not Needed,Normal
SOQ00015740,2025-08-31,DLR020,WH003,34281635,0,0,Not Needed,Normal
SOQ00015741,2025-04-12,DLR030,WH001,0929795,80,82,Fulfilled,Normal
SOQ00015742,2025-12-19,DLR022,WH004,990J0M23103,0,0,Not Needed,Normal
